olymping-wrestling-results-,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type
Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",barcelona-1992,Athlete,,,,8,Canada,CA,CAN,https://olympics.com/en/athletes/christopher-joseph-woodcroft,Christopher Joseph WOODCROFT,,
Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",barcelona-1992,Athlete,,,,9,Romania,RO,ROU,https://olympics.com/en/athletes/constantin-corduneanu,Constantin CORDUNEANU,,
Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",barcelona-1992,Athlete,,,,10,Mongolia,MN,MGL,,Enkhbayar Tserenbaataryn,,
Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",barcelona-1992,Athlete,,,,,New Zealand,NZ,NZL,https://olympics.com/en/athletes/shane-henry-stannett,Shane Henry STANNETT,,
Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",barcelona-1992,Athlete,,,,,Unified Team,,EUN,https://olympics.com/en/athletes/vladimir-tohuzov,Vladimir TOHUZOV,,
Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",barcelona-1992,Athlete,,,,,India,IN,IND,https://olympics.com/en/athletes/anil-kumar-2,Anil KUMAR,,
Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",barcelona-1992,Athlete,,,,,Nigeria,NG,NGR,https://olympics.com/en/athletes/joe-oziti,Joe OZITI,,
Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",barcelona-1992,Athlete,,,,,Cuba,CU,CUB,https://olympics.com/en/athletes/alfredo-leyva-hernandez,Alfredo LEYVA HERNANDEZ,,
Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",barcelona-1992,Athlete,,,,,Spain,ES,ESP,https://olympics.com/en/athletes/laureano-atanes-venegas,Laureano ATANES VENEGAS,,
Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",barcelona-1992,Athlete,,,,,France,FR,FRA,https://olympics.com/en/athletes/thierry-bourdin,Thierry BOURDIN,,
Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",barcelona-1992,Athlete,,,,,Tunisia,TN,TUN,https://olympics.com/en/athletes/chokri-boudchiche,Chokri BOUDCHICHE,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,GOLD,,,1,Cuba,CU,CUB,https://olympics.com/en/athletes/alejandro-puerto-diaz,Alejandro PUERTO DIAZ,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,SILVER,,,2,Unified Team,,EUN,https://olympics.com/en/athletes/serguei-smal,Serguei SMAL,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,BRONZE,,,3,Democratic People's Republic of Korea,KP,PRK,https://olympics.com/en/athletes/yong-sik-kim,Yong Sik KIM,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,4,Turkey,TR,TUR,https://olympics.com/en/athletes/remzi-musaoglu,Remzi MUSAOGLU,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,5,Bulgaria,BG,BUL,https://olympics.com/en/athletes/roumen-stefanov-pavlov,Roumen Stefanov PAVLOV,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,6,United States of America,US,USA,https://olympics.com/en/athletes/kendall-duane-cross,Kendall Duane CROSS,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,7,Germany,DE,GER,https://olympics.com/en/athletes/jurgen-scheibe,Jürgen SCHEIBE,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,8,Canada,CA,CAN,https://olympics.com/en/athletes/robert-terrance-dawson,Robert Terrance DAWSON,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,9,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/oveyss-mallahi,Oveyss MALLAHI,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,10,Mongolia,MN,MGL,,Tsogtbayar Tserenbaataryn,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,,Hungary,HU,HUN,https://olympics.com/en/athletes/bela-nagy-2,Bela NAGY,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,,Independent Olympic Athletes,IOA,IOA,https://olympics.com/en/athletes/zoran-sorov,Zoran SOROV,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/choon-ho-kim,Choon-Ho KIM,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,,Nigeria,NG,NGR,https://olympics.com/en/athletes/tebe-dorgu,Tebe DORGU,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,,Japan,JP,JPN,https://olympics.com/en/athletes/keiji-okuyama,Keiji OKUYAMA,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,,Spain,ES,ESP,https://olympics.com/en/athletes/andres-iniesta-pacheco,Andres INIESTA PACHECO,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,,India,IN,IND,https://olympics.com/en/athletes/ashok-kumar,Ashok KUMAR,,
Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",barcelona-1992,Athlete,,,,,Pakistan,PK,PAK,,Ahmed Naseer,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,GOLD,,,1,Unified Team,,EUN,https://olympics.com/en/athletes/makharbek-khadartsev,Makharbek KHADARTSEV,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,SILVER,,,2,Turkey,TR,TUR,https://olympics.com/en/athletes/kenan-simsek,Kenan SIMSEK,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,BRONZE,,,3,United States of America,US,USA,,Chris Campbell,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,,,,4,Mongolia,MN,MGL,,Sükhbat Puntsagiin,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,,,,5,Islamic Republic of Iran,IR,IRI,,Ayoub Baninosrat,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,,,,6,Cuba,CU,CUB,https://olympics.com/en/athletes/roberto-limonta-vargas,Roberto LIMONTA VARGAS,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,,,,7,Poland,PL,POL,https://olympics.com/en/athletes/marek-garmulewicz,Marek GARMULEWICZ,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,,,,8,Italy,IT,ITA,https://olympics.com/en/athletes/renato-lombardo,Renato LOMBARDO,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,,,,9,Greece,GR,GRE,https://olympics.com/en/athletes/iraklis-deskoulidis,Iraklis DESKOULIDIS,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,,,,10,Germany,DE,GER,https://olympics.com/en/athletes/ludwig-schneider,Ludwig SCHNEIDER,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,,,,,Japan,JP,JPN,https://olympics.com/en/athletes/akira-ota,Akira OTA,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,,,,,Czechoslovakia,CSHH,TCH,https://olympics.com/en/athletes/jozef-palatinus,Jozef PALATINUS,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,,,,,Canada,CA,CAN,https://olympics.com/en/athletes/gregory-scott-edgelow,Gregory Scott EDGELOW,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,,,,,New Zealand,NZ,NZL,https://olympics.com/en/athletes/terrence-grant-parker,Terrence Grant PARKER,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,,,,,Hungary,HU,HUN,https://olympics.com/en/athletes/gabor-toth,Gabor TOTH,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,,,,,Bulgaria,BG,BUL,https://olympics.com/en/athletes/kaloyan-guenov-baev,Kaloyan Guenov BAEV,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",barcelona-1992,Athlete,,,,,Puerto Rico,PR,PUR,https://olympics.com/en/athletes/daniel-sanchez,Daniel SANCHEZ,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/kevin-jackson,Kevin JACKSON,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,SILVER,,,2,Unified Team,,EUN,https://olympics.com/en/athletes/elmadi-jabrailov,Elmadi JABRAILOV,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,BRONZE,,,3,Islamic Republic of Iran,IR,IRI,,Rasoul Khadem Azgadhi,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,4,Germany,DE,GER,https://olympics.com/en/athletes/hans-gstottner,Hans GSTÖTTNER,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,5,Czechoslovakia,CSHH,TCH,https://olympics.com/en/athletes/jozef-lohyna,Jozef LOHYNA,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,6,Turkey,TR,TUR,https://olympics.com/en/athletes/sebahattin-ozturk,Sebahattin OZTURK,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,7,Romania,RO,ROU,https://olympics.com/en/athletes/nicolae-ghita,Nicolae GHITA,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,8,Spain,ES,ESP,https://olympics.com/en/athletes/francisco-javier-iglesias-serna,Francisco Javier IGLESIAS SERNA,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,9,Canada,CA,CAN,https://olympics.com/en/athletes/david-hohl,David HOHL,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,10,Hungary,HU,HUN,https://olympics.com/en/athletes/laszlo-dvorak,Laszlo DVORAK,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,,Bulgaria,BG,BUL,https://olympics.com/en/athletes/rakhmat-sukra-sofiyadi,Rakhmat Sukra SOFIYADI,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,,France,FR,FRA,https://olympics.com/en/athletes/alcide-legrand,Alcide LEGRAND,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,,Nigeria,NG,NGR,https://olympics.com/en/athletes/enekpedekumoh-okporu,Enekpedekumoh OKPORU,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,,Brazil,BR,BRA,https://olympics.com/en/athletes/roberto-c-neves-leitao-filho,Roberto C. NEVES LEITAO FILHO,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,,Japan,JP,JPN,https://olympics.com/en/athletes/atsushi-ito,Atsushi ITO,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,,Finland,FI,FIN,https://olympics.com/en/athletes/pekka-rauhala,Pekka RAUHALA,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,,Puerto Rico,PR,PUR,https://olympics.com/en/athletes/jose-e-betancourt,Jose E. BETANCOURT,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,,Poland,PL,POL,https://olympics.com/en/athletes/robert-kostecki,Robert KOSTECKI,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",barcelona-1992,Athlete,,,,,Mongolia,MN,MGL,https://olympics.com/en/athletes/nerguin-tumennast,Nerguin TUMENNAST,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,GOLD,,,1,Unified Team,,EUN,https://olympics.com/en/athletes/arsen-fadzaev-1,Arsen FADZAEV,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,SILVER,,,2,Bulgaria,BG,BUL,https://olympics.com/en/athletes/valentin-dotchev-getzov,Valentin Dotchev GETZOV,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,BRONZE,,,3,Japan,JP,JPN,https://olympics.com/en/athletes/kosei-akaishi,Kosei AKAISHI,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,4,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/ali-akbarnejad,Ali AKBARNEJAD,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,5,Turkey,TR,TUR,https://olympics.com/en/athletes/fatih-ozbas,Fatih OZBAS,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,6,Republic of Korea,KR,KOR,,Yeong-Ho Go,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,7,United States of America,US,USA,https://olympics.com/en/athletes/townsend-saunders,Townsend SAUNDERS,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,8,Canada,CA,CAN,https://olympics.com/en/athletes/chris-wilson,Chris WILSON,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,9,France,FR,FRA,https://olympics.com/en/athletes/gerard-sartoro,Gerard SARTORO,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,10,Hungary,HU,HUN,https://olympics.com/en/athletes/endre-elekes,Endre ELEKES,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,,Nigeria,NG,NGR,https://olympics.com/en/athletes/ibo-oziti,Ibo OZITI,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,,Israel,IL,ISR,https://olympics.com/en/athletes/maxsim-geller,Maxsim GELLER,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,,Spain,ES,ESP,https://olympics.com/en/athletes/francisco-barcia-rodriguez,Francisco BARCIA RODRIGUEZ,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,,Cuba,CU,CUB,https://olympics.com/en/athletes/jesus-rodriguez-garzon,Jesus RODRIGUEZ GARZON,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,,Great Britain,GB,GBR,https://olympics.com/en/athletes/calum-douglas-mcneil,Calum Douglas MCNEIL,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,,Switzerland,CH,SUI,https://olympics.com/en/athletes/ludwig-kung,Ludwig KUNG,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/georgios-athanassiadis,Georgios ATHANASSIADIS,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,,Germany,DE,GER,https://olympics.com/en/athletes/georg-schwabenland,Georg SCHWABENLAND,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,,Estonia,EE,EST,https://olympics.com/en/athletes/kullo-koiv,Kullo KOIV,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,,Australia,AU,AUS,https://olympics.com/en/athletes/cris-harland-brown,Cris Harland BROWN,,
Wrestling,"Lightweight, Freestyle (≤68 kilograms) Men",barcelona-1992,Athlete,,,,,Syrian Arab Republic,SY,SYR,https://olympics.com/en/athletes/ahmad-alaosta,Ahmad ALAOSTA,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,GOLD,,,1,Unified Team,,EUN,,Leri Khabelovi,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,SILVER,,,2,Germany,DE,GER,https://olympics.com/en/athletes/heiko-balz,Heiko BALZ,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,BRONZE,,,3,Turkey,TR,TUR,https://olympics.com/en/athletes/ali-kayali,Ali KAYALI,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,4,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/tae-woo-kim,Tae-Woo KIM,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,5,Poland,PL,POL,https://olympics.com/en/athletes/andrzej-radomski,Andrzej RADOMSKI,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,6,India,IN,IND,https://olympics.com/en/athletes/subhash-verma-1,Subhash VERMA,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,7,United States of America,US,USA,https://olympics.com/en/athletes/mark-coleman,Mark COLEMAN,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,8,Hungary,HU,HUN,https://olympics.com/en/athletes/sandor-kiss,Sandor KISS,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,9,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/kazem-gholami,Kazem GHOLAMI,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,10,Bulgaria,BG,BUL,https://olympics.com/en/athletes/miroslav-botev-makaveev,Miroslav Botev MAKAVEEV,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,,Estonia,EE,EST,https://olympics.com/en/athletes/arvi-aavik,Arvi AAVIK,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,,Canada,CA,CAN,https://olympics.com/en/athletes/gavin-carrow,Gavin CARROW,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,,Japan,JP,JPN,https://olympics.com/en/athletes/manabu-nakanishi,Manabu NAKANISHI,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,,Greece,GR,GRE,https://olympics.com/en/athletes/petros-bourdoulis,Petros BOURDOULIS,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,,Nicaragua,NI,NCA,https://olympics.com/en/athletes/magdiel-gutierrez,Magdiel GUTIERREZ,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,,South Africa,ZA,RSA,https://olympics.com/en/athletes/johannes-hermanus-rossouw,Johannes Hermanus ROSSOUW,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,,Senegal,SN,SEN,https://olympics.com/en/athletes/alioune-diouf,Alioune DIOUF,,
Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",barcelona-1992,Athlete,,,,,Mongolia,MN,MGL,,Javkhlantögs Boldyn,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/makharbek-khadartsev,Makharbek KHADARTSEV,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,SILVER,,,2,Japan,JP,JPN,https://olympics.com/en/athletes/akira-ota,Akira OTA,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,BRONZE,,,3,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/tae-woo-kim,Tae-Woo KIM,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,4,Hungary,HU,HUN,https://olympics.com/en/athletes/gabor-toth,Gabor TOTH,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,5,United States of America,US,USA,,Jim Scherr,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,6,Bulgaria,BG,BUL,https://olympics.com/en/athletes/rumen-alabakov,Rumen ALABAKOV,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,7,Greece,GR,GRE,https://olympics.com/en/athletes/iraklis-deskoulidis,Iraklis DESKOULIDIS,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,8,Mongolia,MN,MGL,,Düvchin Zevegiin,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Great Britain,GB,GBR,https://olympics.com/en/athletes/graeme-english,Graeme ENGLISH,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Pakistan,PK,PAK,,Abdul Majeed,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Turkey,TR,TUR,https://olympics.com/en/athletes/mehmet-turkaya,Mehmet TURKAYA,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,India,IN,IND,https://olympics.com/en/athletes/subhash-verma-1,Subhash VERMA,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Afghanistan,AF,AFG,,Mohammad Taj,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Canada,CA,CAN,https://olympics.com/en/athletes/charles-douglas-cox,Charles Douglas COX,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Nigeria,NG,NGR,https://olympics.com/en/athletes/christian-iloanusi,Christian ILOANUSI,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Australia,AU,AUS,https://olympics.com/en/athletes/walter-koenig,Walter KOENIG,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Mauritania,MR,MTN,https://olympics.com/en/athletes/samba-adama,Samba ADAMA,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Senegal,SN,SEN,https://olympics.com/en/athletes/moustapha-gueye,Moustapha GUEYE,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Austria,AT,AUT,https://olympics.com/en/athletes/edwin-lins,Edwin LINS,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Belgium,BE,BEL,https://olympics.com/en/athletes/hubert-bindels,Hubert BINDELS,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Federal Republic of Germany,DE,FRG,https://olympics.com/en/athletes/bodo-lukowski,Bodo LUKOWSKI,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Syrian Arab Republic,SY,SYR,https://olympics.com/en/athletes/ahmad-al-shamy,Ahmad AL SHAMY,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/mohammad-reza-tupchi,Mohammad Reza TUPCHI,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Brazil,BR,BRA,https://olympics.com/en/athletes/roberto-c-neves-leitao-filho,Roberto C. NEVES LEITAO FILHO,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Poland,PL,POL,https://olympics.com/en/athletes/jerzy-niec,Jerzy NIEC,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Cameroon,CM,CMR,https://olympics.com/en/athletes/jean-baptiste-youmbi,Jean Baptiste YOUMBI,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Gambia,GM,GAM,https://olympics.com/en/athletes/bakary-sanneh,Bakary SANNEH,,
Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",seoul-1988,Athlete,,,,,Guam,GU,GUM,https://olympics.com/en/athletes/reuben-tucker,Reuben TUCKER,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",seoul-1988,Athlete,GOLD,,,1,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/myung-woo-han,Myung-Woo HAN,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",seoul-1988,Athlete,SILVER,,,2,Turkey,TR,TUR,https://olympics.com/en/athletes/necmi-gencalp,Necmi GENCALP,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",seoul-1988,Athlete,BRONZE,,,3,Czechoslovakia,CSHH,TCH,https://olympics.com/en/athletes/jozef-lohyna,Jozef LOHYNA,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",seoul-1988,Athlete,,,,4,Soviet Union,,URS,https://olympics.com/en/athletes/aleksander-tambovtsev,Aleksander TAMBOVTSEV,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",seoul-1988,Athlete,,,,5,Mongolia,MN,MGL,,Sükhbat Puntsagiin,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",seoul-1988,Athlete,,,,6,United States of America,US,USA,https://olympics.com/en/athletes/mark-philip-schultz,Mark Philip SCHULTZ,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",seoul-1988,Athlete,,,,7,Japan,JP,JPN,https://olympics.com/en/athletes/atsushi-ito,Atsushi ITO,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",seoul-1988,Athlete,,,,8,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/hans-gstottner,Hans GSTÖTTNER,,
Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",seoul-1988,Athlete,,,,,Yugoslavia,YUCS,YUG,https://olympics.com/en/athletes/cedo-nikolovski,Cedo NIKOLOVSKI,,
